BOF;REPOSITORY;1.0
TABLE;calculations
COMMENT;ID;NAME;CIE_SYNTAX;DEPRECATED
T;1366;SHARES_UNADJ(CONS_M)*CFACTOR;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'SHARES_UNADJ',DATE) * CFACTOR:int;0
T;1367;SHARES_UNADJ(CONS_ND)*CFACTOR;passthrough:fetchExternalValue('CONS_ND',<CONSTITUENTS_ID>,'SHARES_UNADJ',DATE) * CFACTOR:int;0
T;1368;SHARES_UNADJ(t)/SHARES_UNADJ(t-1)£pv£ blank if 1;logic:if(<SELF> == '1','',SHARES_UNADJ/SHARES_UNADJ(-1D)):int;0
T;1369;SHARES_UNADJ(t-1)/SHARES_UNADJ(t)£pv£ blank if 1£pv£ If SHARES_UNADJ(t-1) or SHARES_UNADJ(t) is 0 or Null then Null;;0
T;1370;SHARES_UNADJ*1million;;1
T;1371;SHARES_UNADJ*CFACTOR;passthrough:SHARES_UNADJ * CFACTOR:int;0
T;1372;SHARES_UNADJ*FFLOAT*1million;;1
T;1373;SHARES_UNADJ*PRICE_LOC;passthrough:SHARES_UNADJ * PRICE_LOC:int;0
T;1374;SHARES_UNADJ/SHARES;passthrough:SHARES_UNADJ / SHARES:int;0
T;1375;Should sum to 100;;1
T;1376;Size Large (L), Medium (M) or Small (S);passthrough:if(<SELF> == 'Large','L',if(<SELF> == 'Medium','M',if(<SELF> == 'Small','S',''),'')):col;0
T;1377;Source form Cell A1 and convert from DD/MM/YYYY to YYYYMMDD;;1
T;1378;Source form CURRENCY_ISO;passthrough:CURRENCY_ISO:col|CURRENCY_ISO:int;0
T;1379;Source form NAME;passthrough:NAME:col|NAME:int;0
T;1380;Source fr om PRICE;;1
T;1381;Source fro NAME;;1
T;1382;Source from "AFACTOR";passthrough:AFACTOR:int;0
T;1383;Source from "AMOUNT";passthrough:AMOUNT:int;0
T;1384;Source from "AMOUNT"£pv£ If bond is new, source from CONS_M_FILE;;0
T;1385;Source from "COUNTRY" for 20141231-20150410;;1
T;1386;Source from "CURRENCY_ISO";passthrough:CURRENCY_ISO:int;0
T;1387;Source from "DIVS". If DIVS='', return '';;0
T;1388;Source from "DIVS_NET";passthrough:DIVS_NET:int;0
T;1389;Source from "DIVS_TOTAL";passthrough:DIVS_TOTAL:int;0
T;1390;Source from "DIVS_TOTAL". If DIVS_TOTAL='', return '';passthrough:if(isBlank(DIVS_TOTAL),'',DIVS_TOTAL):int;0
T;1391;Source from "MCAP";passthrough:MCAP:int;0
T;1392;Source from "NAME"£pv£ If bond is new, source from CONS_M_FILE;;0
T;1393;Source from "PCHG_1D";passthrough:PCHG_1D:int;0
T;1394;Source from "SPECIAL_DIVS";passthrough:SPECIAL_DIVS:int;0
T;1395;Source from "SPIN_FACTOR";passthrough:SPIN_FACTOR:int;0
T;1396;Source from "TRET_CHG_1D_GROSS";passthrough:TRET_CHG_1D_GROSS:int;0
T;1397;Source from "XRATE_LOC_TO_USD";passthrough:XRATE_LOC_TO_USD:int;0
T;1398;Source from 1st line of CONS_FILE£pv£ See Vendor-Files;;1
T;1399;Source from 1st line of CONS_ND_FILE£pv£ See Vendor-Files;;1
T;1400;Source from A1£pv£ Convert from "mm/dd/yyyy" to yyyymmdd;;1
T;1401;Source from A1£pv£ Convert from DD/MM/YYYY to YYYYMMDD;;1
T;1402;Source from A2;;1
T;1403;Source from ACCRUED;passthrough:ACCRUED:int;0
T;1404;Source from AFACTOR;passthrough:AFACTOR:int;0
T;1405;Source from AMOUNT;passthrough:AMOUNT:int;0
T;1406;Source from AMOUNT_UANDJ;;1
T;1407;Source from AMOUNT_UNADJ;passthrough:AMOUNT_UNADJ:int;0
T;1408;Source from B1£pv£ Already in YYYYMMDD;;1
T;1409;Source from B1£pv£ Convert DD-MM-YY to YYYYMMDD;;1
T;1410;Source from B1£pv£ Convert from YYYY-MM-DD to YYYYMMDD;;1
T;1411;Source from B1£pv£ YYYYMMDD;;1
T;1412;Source from B11;;1
T;1413;Source from B15;;1
T;1414;Source from B2£pv£ convert to YYYYMMDD;;1
T;1415;source from B3£pv£ Divide by 1,000,000;;1
T;1416;Source from cell A1 from 20160617 onwards£pv£ Convert from DD/MM/YYYY;;1
T;1417;Source from Cell A1£pv£ Convert to YYYYMMD;;1
T;1418;Source from cell A1-Convert from DD/MM/YYYY to YYYYMMDD;;1
T;1419;Source from cell B1 and convert from DD.MM.YYYY to YYYYMMDD;;1
T;1420;Source from Cell B2;;1
T;1421;Source from cell B2 and multiply by 1000000;;1
T;1422;source from col F then divide by 1,000,000;;1
T;1423;source from col G then divide by 1,000,000;;1
T;1424;Source from column B£pv£ convert MM-DD-YYYY to YYYYMMDD;;1
T;1425;Source from COUPON_PAID;passthrough:COUPON_PAID:int;0
T;1426;Source from CSPLIT;passthrough:CSPLIT:int;0
T;1427;source from CSPLIT_ND(t-1);passthrough:CSPLIT_ND(-1D):int;0
T;1428;Source from CSPLITS;;1
T;1429;Source from CURRENCY_IDX;passthrough:CURRENCY_IDX:int;0
T;1430;Source from CURRENCY_ISO;passthrough:CURRENCY_ISO:int;0
T;1431;Source from DATE (cons);passthrough:DATE:int;0
T;1432;Source from DIVS;passthrough:DIVS:int;0
T;1433;source from DIVS_TOTAL;passthrough:DIVS_TOTAL:int;0
T;1434;Source from E11;;1
T;1435;Source from E15;;1
T;1436;Source from file;;1
T;1437;Source from file name (1st line);;1
T;1438;Source from file name, Use YYYYMMDD format;;1
T;1439;Source from file£pv£ already in yyyymmdd;;1
T;1440;Source from filename "idxdetail_dbi_tr_YYYYMMDD.csv";;1
T;1441;Source from filename "idxdetail_hyi_tr_YYYYMMDD.csv";;1
T;1442;Source from filename "idxdetail_mbi_tr_yyyymmdd.csv";;1
T;1443;Source from filename "idxdetail_rrbi_tr_YYYYMMDD.csv";;1
T;1444;Source from filename "idxdetail_sbi_tr_YYYYMMDD.csv";;1
T;1445;Source from filename DDMMYYYY_SingaporeIDX.csv£pv£ Should be "YYYYMMDD";;1
T;1446;source from filename 'YYYYMMDD.bond_usdom_returns.txt';;1
T;1447;Source from filename, convert from YYMMDD to YYYYMMDD;;1
T;1448;Source from filename: DDMMYYY_SingaporeCON.csv£pv£ Should be "YYYYMMDD";;1
T;1449;Source from first line£pv£ Convert to YYYYMMDD;;1
T;1450;Source from https://index.db.com/dbiqweb2/index/eonia_total_return;;1
T;1451;Source from ISIN;passthrough:ISIN:col;0
T;1452;Source from ISIN_TRI;passthrough:ISIN_TRI:int;0
T;1453;Source from MCAP;passthrough:MCAP:int;0
T;1454;Source from NAME;passthrough:NAME:int;0
T;1455;Source from NAME (CONS_FILE);;1
T;1456;Source from OFACTOR;passthrough:OFACTOR:int;0
T;1457;source from PCHG_1D;passthrough:PCHG_1D:int;0
T;1458;Source from PRICE;passthrough:PRICE:int;0
T;1459;Source from PRICE_BID/100£pv£if bond is new, populate with PRICE/100 from the EOM components file;;0
T;1460;Source from PRICE_BID/100£pv£if bond is new, populate with PRICE/100 from the EOM components file, else, PRICE_BID/100;;1
T;1461;Source from Row 12;;1
T;1462;Source from SEDOL;passthrough:SEDOL:int;0
T;1463;Source from SHARES;passthrough:SHARES:int;0
T;1464;Source from SHARES_TRI;passthrough:SHARES_TRI:int;0
T;1465;Source from SPLIT_FACTOR;passthrough:SPLIT_FACTOR:int;0
T;1466;Source from the first line of each index section.;;1
T;1467;Source from TICKER and See Mappings;passthrough:TICKER:int;0
T;1468;Source from TOTAL_DIVS;passthrough:TOTAL_DIVS:int;0
T;1469;source from TRET_CHG_1D_GROSS;passthrough:TRET_CHG_1D_GROSS:int;0
T;1470;Source from TRET_CHG_1D_GROSS*100;;1
T;1471;Source from TRET_CHG_1D_GROSS_LOC;passthrough:TRET_CHG_1D_GROSS_LOC:int;0
T;1472;Source from XRATE_LOC_TO_GBP;passthrough:XRATE_LOC_TO_GBP:int;0
T;1473;Sourced from AMOUNT;passthrough:AMOUNT:int;0
T;1474;Sourced from CURRENCY_ISO;passthrough:CURRENCY_ISO:int;0
T;1475;Sourced from iboxx_albi_php_dom_fe_eod_underlyings_YYYYMMDD.csv (D-1);;1
T;1476;Sourced from IDX_FILE;;1
T;1477;Sourced from NAME;passthrough:NAME:int;0
T;1478;SPECIAL DIVS;passthrough:SPECIAL_DIVS:int;0
T;1479;SPECIAL_DIV_FACTOR*PRICE;passthrough:SPECIAL_DIV_FACTOR * PRICE:int;0
T;1480;SPECIAL_DIV_FACTOR*PRICE_LOC;passthrough:SPECIAL_DIV_FACTOR * PRICE_LOC:int;0
T;1481;SPECIAL_DIVS_LOC*XRATE_LOC_TO_AUD;;0
T;1482;SPECIAL_DIVS_LOC*XRATE_LOC_TO_EUR;passthrough:SPECIAL_DIVS_LOC * XRATE_LOC_TO_EUR:int;0
T;1483;SPECIAL_DIVS_LOC*XRATE_LOC_TO_JPY;passthrough:SPECIAL_DIVS_LOC * XRATE_LOC_TO_JPY:int;0
T;1484;SPECIAL_DIVS_LOC*XRATE_LOC_TO_USD;passthrough:SPECIAL_DIVS_LOC * XRATE_LOC_TO_USD:int;0
T;1485;SPECIAL_DIVS_LOC*XRATE_LOC_TO_ZAR;passthrough:SPECIAL_DIVS_LOC * XRATE_LOC_TO_ZAR:int;0
T;1486;SPECIAL_DIVS_NET_LOC*XRATE_LOC_TO_AUD;;0
T;1487;SPECIAL_DIVS_NET_LOC*XRATE_LOC_TO_EUR;passthrough:SPECIAL_DIVS_NET_LOC * XRATE_LOC_TO_EUR:int;0
T;1488;SPECIAL_DIVS_NET_LOC*XRATE_LOC_TO_JPY;passthrough:SPECIAL_DIVS_NET_LOC * XRATE_LOC_TO_JPY:int;0
T;1489;SPECIAL_DIVS_NET_LOC*XRATE_LOC_TO_USD;passthrough:SPECIAL_DIVS_NET_LOC * XRATE_LOC_TO_USD:int;0
T;1490;SPECIAL_DIVS_NET_LOC*XRATE_LOC_TO_ZAR;passthrough:SPECIAL_DIVS_NET_LOC * XRATE_LOC_TO_ZAR:int;0
T;1491;SPECIAL_DIVS+DIVS;passthrough:SPECIAL_DIVS + DIVS:int;0
T;1492;SPIN_MCAP_UNADJ_LOC/MCAP_UNADJ_LOC;passthrough:SPIN_MCAP_UNADJ_LOC / MCAP_UNADJ_LOC:int;0
T;1493;SPIN_MCAP_UNADJ_USD/MCAP_UNADJ_USD;passthrough:SPIN_MCAP_UNADJ_USD / MCAP_UNADJ_USD:int;0
T;1494;SPLIT;passthrough:SPLIT:int;0
T;1495;SPLIT_FACTOR;passthrough:SPLIT_FACTOR:int;0
T;1496;SPLIT_FACTOR_ND(t-1);logic:SPLIT_FACTOR_ND(-1D):int;0
T;1497;Strip "." and pad to 8 digits with prepending 0s;passthrough:LeftPad(substituteRegex(<SELF>,'\.',''),'0',8):col;0
T;1498;Strip white space£pv£/1000000;;1
T;1499;sum all constituents MCAP_EUR;logic:sum(MCAP_EUR):int;0
T;1500;sum all constituents MCAP_USD;logic:sum(MCAP_USD):int;0
T;1501;SUM if more than one entry exists;;1
T;1502;SUM OF DIVS£pv£ 0 by default;;0
T;1503;SUM OF MCAP;logic:sum(MCAP):int;0
T;1504;SUM values if more than one entry exists;;0
T;1505;Surce from NAME;;1
T;1506;the index mapping here is to prefix "ML" to the file header "Index" in order to load the 2 fields to the database for the 44 indices present;;1
T;1507;to be populated starting 20160613;;1
T;1508;To: Between 0 and 1 for Growth and Value Weights/0 to 3.0 for Pure Indices;;1
T;1509;TOTAL_RETURN/WEIGHTS;passthrough:TOTAL_RETURN / WEIGHTS:int;0
T;1510;TOTAL_RETURN_GROSS_LOC*XRATE_LOC_TO_CHF;passthrough:TOTAL_RETURN_GROSS_LOC * XRATE_LOC_TO_CHF:int;0
T;1511;TOTAL_RETURN_GROSS_LOC*XRATE_LOC_TO_EUR;passthrough:TOTAL_RETURN_GROSS_LOC * XRATE_LOC_TO_EUR:int;0
T;1512;TOTAL_RETURN_GROSS_LOC*XRATE_LOC_TO_GBP;;0
T;1513;TOTAL_RETURN_GROSS_LOC*XRATE_LOC_TO_USD;passthrough:TOTAL_RETURN_GROSS_LOC * XRATE_LOC_TO_USD:int;0
T;1514;TOTAL_RETURN_NET_LOC*XRATE_LOC_TO_EUR;passthrough:TOTAL_RETURN_NET_LOC * XRATE_LOC_TO_EUR:int;0
T;1515;TOTAL_RETURN_NET_LOC*XRATE_LOC_TO_USD;passthrough:TOTAL_RETURN_NET_LOC * XRATE_LOC_TO_USD:int;0
T;1516;TRBC;passthrough:'TRBC':int;0
T;1517;TRET_CHG_1D_GROSS;passthrough:TRET_CHG_1D_GROSS:int;0
T;1518;TRET_CHG_1D_GROSS*100;passthrough:TRET_CHG_1D_GROSS * 100:int;0
T;1519;TRET_CHG_1D_GROSS/100;passthrough:TRET_CHG_1D_GROSS / 100:int;0
T;1520;TRET_CHG_1D_NET*100;;0
T;1521;TRET_CHG_1D_NET_USD;passthrough:TRET_CHG_1D_NET_USD:int;0
T;1522;trim digits starting from "_" (underscores);;1
T;1523;USD;passthrough:'USD':int;0
T;1524;use "^=WMR_EXCHANGE_RATE(USD,EUR,DATE)";passthrough:FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',USD,',DATE,')£pv£')):int;0
T;1525;Use ^=SBF_CURRENCY(#1,,,"CODE") to derive;passthrough:FetchFromFqlCodeWithSymbol(append('SBF_CURRENCY(',UPDATE_DATE,',,,&apos£pv£CODE&apos£pv£)£pv£'),PERM_ID):int;0
T;1526;use ACCRUED(-1D)+COUPON_ADJ(-1D);logic:ACCRUED(-1D) + COUPON_ADJ(-1D):int;0
T;1527;Use FactSet formula "^=FI_NAME(ISS)";passthrough:FetchFromFqlCodeWithSymbol('FI_NAME(ISS)£pv£',IDENTIFIER):int;0
T;1528;Use FactSet Perm ID£pv£ ^=FSYM_SECURITY_PERM_ID('DEFAULT');;1
T;1529;use PRICE(-1D) or PRICE_BID(-1D);logic:avail(PRICE(-1D),PRICE_BID(-1D)):int;0
T;1530;use PRICE(-1D) or PRICE_BID(-1D)£pv£ Sourced from iboxx_b160302_sgd_eod_underlyings_YYYYMMDD.csv (D-1);;1
T;1531;Value in Mln.;;1
T;1532;VENDOR_ID;passthrough:VENDOR_ID:int;0
T;1533;VENDOR_ID£pv£ Prepend "S" and Pad 0s to 8 digits;;1
T;1534;WEIGHT/((MCAP/Sum of MCAP)*100);logic:WEIGHT / ((MCAP / sum(MCAP)) * 100):int;0
T;1535;WEIGHT/(100*MCAP_UNADJ_USD/SUM(MCAP_UNADJ_USD));logic:WEIGHT / (100 * MCAP_UNADJ_USD / sum(MCAP_UNADJ_USD)):int;0
T;1536;WEIGHT/(MCAP/Sum of MCAP);logic:WEIGHT / (MCAP / sum(MCAP)):int;0
T;1537;WEIGHT_BASE/WEIGHT;;0
T;1538;WeightAdjustedT0*100;;1
T;1539;WMR_EXCHANGE_RATE(CURRENCY_ISO,USD,DATE);passthrough:FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',USD,',DATE,')£pv£')):int;0
T;1540;WMR_EXCHANGE_RATE(USD,CAD,0);passthrough:FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',CAD,',DATE,')£pv£')):int;0
T;1541;WMR_EXCHANGE_RATE(USD,EUR,DATE);passthrough:FetchFromFqlCodeDbl(append('WMR_EXCHANGE_RATE(',CURRENCY_ISO,',EUR,',DATE,')£pv£')):int;0
T;1542;Write the value 1;;1
T;1543;XRATE_LOC_TO_EUR (cons)*AMOUNT_LOC;;1
T;1544;XRATE_LOC_TO_EUR (cons)*MCAP_BASE_LOC;passthrough:XRATE_LOC_TO_EUR * MCAP_BASE_LOC:int;0
T;1545;XRATE_LOC_TO_EUR (cons)*MCAP_REAL_LOC;;1
T;1546;XRATE_LOC_TO_EUR*AMOUNT_LOC;;1
T;1547;XRATE_LOC_TO_EUR*MCAP_LOC;passthrough:XRATE_LOC_TO_EUR * MCAP_LOC:int;0
T;1548;XRATE_LOC_TO_EUR*MCAP_REAL_LOC;;1
T;1549;XRATE_LOC_TO_GBP (cons)*AMOUNT_LOC;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'XRATE_LOC_TO_GBP',DATE) * AMOUNT_LOC:int;0
T;1550;XRATE_LOC_TO_GBP (cons)*MCAP_BASE_LOC;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'XRATE_LOC_TO_GBP',DATE) * MCAP_BASE_LOC:int;0
T;1551;XRATE_LOC_TO_GBP (cons)*MCAP_REAL_LOC;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'XRATE_LOC_TO_GBP',DATE) * MCAP_REAL_LOC:int;0
T;1552;XRATE_LOC_TO_GBP*AMOUNT_LOC;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'XRATE_LOC_TO_GBP',DATE) * AMOUNT_LOC:int;0
T;1553;XRATE_LOC_TO_GBP*MCAP_LOC;passthrough:XRATE_LOC_TO_GBP * MCAP_LOC:int;0
T;1554;XRATE_LOC_TO_GBP*MCAP_REAL_LOC;passthrough:fetchExternalValue(<CONS_UNIV>,<CONSTITUENTS_ID>,'XRATE_LOC_TO_GBP',DATE) * MCAP_REAL_LOC:int;0
T;1555;XRATE_LOC_TO_USD*(1/(XRATE_FILE)USD Exchange Rate=GBP);;1
T;1556;XRATE_LOC_TO_USD*XRATE_USD_TO_CAD;passthrough:XRATE_LOC_TO_USD * XRATE_USD_TO_CAD:int;0
T;1557;YYYYMM99;;1
T;1558;YYYYMMDD format;;1
T;1559;YYYY-MM-DD to YYYYMMDD;;1
T;1561;Already in YYYYMMDD;passthrough:convertToInt(<SELF>):int;0
T;1562;MCAP_UNADJ_USD/MCAP_UNADJ_EUR;passthrough:MCAP_UNADJ_USD / MCAP_UNADJ_EUR:int;0
T;1577;(DIVS_NET * SPLIT_FACTOR) converted from DIVS_ISO to CURRENCY_ISO;;0
T;1578;(DIVS * SPLIT_FACTOR) converted from DIVS_ISO to CURRENCY_ISO;;0
T;1585;If (CORP_ACTION_CODE="RIGHTS_OFFERING", NEW PRICE/CURRENT PRICE, Null);;1
T;1586;Adjusts historically based on SPLIT_FACTOR;;1
T;1588;PRICE_USD of SPIN_STOCK_KEY;;1
T;1589;MARKET_UNADJ_USD for SPIN_STOCK_KEY symbol, else NA;;1
T;1591;SPIN_MCAP_UNADJ_USD / MCAP_UNADJ_USD;;0
T;1592;Avail(PRICE_LOC_ND(t),PRICE_LOC(t));passthrough:avail(fetchExternalValue('CONS_ND',<CONSTITUENTS_ID>,'PRICE_LOC',DATE),PRICE_LOC):int;0
T;1595;DIVS_LOC_TOTAL;passthrough:DIVS_LOC_TOTAL:int;0
T;1597;((((PRICE_USD + SPIN_DIV_USD ) + DIVS_NET_USD ) / PRICE_USD univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1598;((((PRICE_LOC + SPIN_DIV_LOC ) + DIVS_LOC ) / PRICE_LOC univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1600;Should be 2D;;1
T;1601;CURRENCY_ISO_ND else CURRENCY_ISO;;1
T;1602;If data is present for SPLIT_FACTOR, write date in YYYYMMDD;;1
T;1603;If (CORP_ACTION_CODE="STOCK SPLIT" or "REVERSE SPLIT", NEW PRICE/CURRENT PRICE, Null);;1
T;1604;If (CORP_ACTION_CODE="PRICE ADJUSTMENT", NEW PRICE/CURRENT PRICE, Null);;1
T;1607;PRICE of SPIN_STOCK_KEY;;1
T;1610;SPIN_MCAP_UNADJ_LOC / MCAP_UNADJ_LOC;passthrough:SPIN_MCAP_UNADJ_LOC / MCAP_UNADJ_LOC:int;0
T;1613;TRET_CHG_1D_GROSS_LOC;passthrough:TRET_CHG_1D_GROSS_LOC:int;0
T;1614;TRET_CHG_1D_NET_LOC;passthrough:TRET_CHG_1D_NET_LOC:int;0
T;1616;((((PRICE_LOC + SPIN_DIV_LOC ) + DIVS_NET_LOC ) / PRICE_LOC univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1619;DIVS_LOC + SPECIAL_DIVS_LOC;passthrough:DIVS_LOC + SPECIAL_DIVS_LOC:int;0
T;1620;TRET_CHG_1D_GROSS_LOC * 100;passthrough:TRET_CHG_1D_GROSS_LOC * 100:int;0
T;1621;(((PA_PRICE(t)+PA_DIVS)/PA_PRICE(t-1))-1)*100;passthrough:(((PA_PRICE + PA_DIVS) / PA_PRICE(-1D)) - 1) * 100:int;0
T;1622;Source from XRATE_LOC_TO_USD;passthrough:XRATE_LOC_TO_USD:int;0
T;1623;If ACCRUED (t-1) > ACCRUED (0), (ACCRUED (t-1)-ACCRUED (0))/100, else 0;logic:if(ACCRUED(-1D) gt ACCRUED,(ACCRUED(-1D) - ACCRUED) / 100,0):int;0
T;1627;Source from filename;;1
T;1634;SHARES/SHARES_UNADJ;passthrough:SHARES / SHARES_UNADJ:int;0
T;1637;Divide by 1000000;passthrough:<SELF> / 1000000:int;0
T;1638;Please refer to Mappings;;1
T;1639;DATE+1D;passthrough:UPDATE_DATE:int;0
T;1640;If CURRENCY_ISO = "GBX" or "BWT", divide by 100;;0
T;1641;IF ACCRUED(0)<ACCRUED(-1), then PA_COUPON=Accrued interest (-1);logic:(-1D):int;0
T;1647;load only 9th to 12th digit;;0
T;1648;load only 13th to 16th digit;;0
T;1649;Set to USD;;1
T;1655;*100;;1
T;1656;DIVS + SPECIAL_DIVS;passthrough:DIVS + SPECIAL_DIVS:int;0
T;1674;Prepend "S" and pad 0s up to 8 digit;;1
T;1675;N_DATE-1 Day;;1
T;1683;PRICE_LOC*SHARES_UNADJ;passthrough:PRICE_LOC * SHARES_UNADJ:int;0
T;1692;GICS;;1
T;1707;PRICE_USD of STOCK_KEY_SPIN;;0
T;1724;PRICE of STOCK_KEY_SPIN;;0
T;1747;Omit "D"£pv£ load only first 4 digits;;1
T;1752;PRICE_LOC*XRATE_LOC_TO_USD;passthrough:PRICE_LOC * XRATE_LOC_TO_USD:int;0
T;1759;If (ACTION TYPE="Spin-Off",load SPIN/TARGET STOCK KEY ("S"+pad zero+SPIN/TARGET STOCK KEY = LEN(8)), else NA;;1
T;1766;load only 5th to 8th digit;;0
T;1772;See mappings sheet;;1
T;1773;FFLOAT*OFACTOR;;0
T;1774;PRICE_LOC*SHARES;passthrough:PRICE_LOC * SHARES:int;0
T;1780;( (DIVS_NET * SPLIT_FACTOR) converted from DIVS_ISO to CURRENCY_ISO ) + PA_SPECIAL_DIVS;;0
T;1781;( (DIVS * SPLIT_FACTOR) converted from DIVS_ISO to CURRENCY_ISO ) + PA_SPECIAL_DIVS;;0
T;1784;MARKET_UNADJ_AUD for SPIN_STOCK_KEY symbol, else NA;;1
T;1785;SPIN_MCAP_UNADJ_AUD / MCAP_UNADJ_AUD;passthrough:SPIN_MCAP_UNADJ_AUD / MCAP_UNADJ_AUD:int;0
T;1786;PRICE_AUD of SPIN_STOCK_KEY;;1
T;1787;DIVS_TOTAL_LOC;passthrough:DIVS_TOTAL_LOC:int;0
T;1813;((((PRICE_AUD + SPIN_DIV_AUD ) + DIVS_AUD ) / PRICE_AUD univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1815;((((PRICE + SPIN_DIV ) + DIVS ) / PRICE univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1819;SPIN_MCAP_UNADJ_AUD/MCAP_UNADJ_AUD;passthrough:SPIN_MCAP_UNADJ_AUD / MCAP_UNADJ_AUD:int;0
T;1854;PRICE_AUD*SPIN_FACTOR_AUD;passthrough:PRICE_AUD * SPIN_FACTOR_AUD:int;0
T;1857;MCAP_UNADJ for SPIN_STOCK_KEY symbol, else NA;;1
T;1862;SPIN_MCAP_UNADJ / MCAP_UNADJ;;0
T;1909;AMOUNT_UNADJ*AFACTOR;passthrough:AMOUNT_UNADJ * AFACTOR:int;0
T;1911;MCAP_UNADJ/XRATE_LOC_TO_XXX;;1
T;1916;AMOUNT_UNADJ_XXX*AFACTOR;;1
T;1918;AMOUNT_UNADJ_LOC*XRATE_LOC_TO_XXX;;1
T;1919;Set to XXX;;1
T;1920;AMOUNT_UNADJ_LOC*AFACTOR;passthrough:AMOUNT_UNADJ_LOC * AFACTOR:int;0
T;1937;TRET_CHG_1D_NET;passthrough:TRET_CHG_1D_NET:int;0
T;1940;MCAP_UNADJ_LOC for SPIN_STOCK_KEY symbol, else NA;;1
T;1943;((((PRICE_AUD + SPIN_DIV_AUD ) + DIVS_NET_AUD ) / PRICE_AUD univ=CONS_ND from t-1 ) - 1) * 100;;0
T;1945;((((PRICE + SPIN_DIV ) + DIVS_NET ) / PRICE univ=CONS_ND from t-1 ) - 1) * 100;;0
T;2007;PA_PRICE from CONS;passthrough:PA_PRICE:int;0
T;2008;source from (MEMB)SHARES;;1
T;2010;source from (CONS)CURRENCY_ISO;passthrough:CURRENCY_ISO:int;0
T;2014;source from (MEMB)AFACTOR;;1
T;2016;source from (CONS)CSPLIT;passthrough:CSPLIT:int;0
T;2022;TRET_CHG_1D_GROSS_USD;passthrough:TRET_CHG_1D_GROSS_USD:int;0
T;2024;Convert from YYYY-MM-DD;;1
T;2025;Convert from YYYY.MM.DD;;1
T;2037;Remove "D", Remove first 4 and last 8 digits;;1
T;2039;Pad 0's to 7 digit;;1
T;2041;Pad 0's to 9 digit;;1
T;2043;Se to EUR;;1
T;2044;Prepend "S" then pad 0s up to 8 digit;;1
T;2046;Remove "D", Remove first 8 and last 4 digits;;1
T;2048;Pad 0's to 7 digit£pv£ remove check digit;;1
T;2050;Pad 0's to 9 digit£pv£ remove check digit;;1
T;2053;DIVS(t)*XRATE_LOC_TO_USD(t)£pv£ Write 0 if DIVS is 0;passthrough:DIVS * XRATE_LOC_TO_USD:int;0
T;2054;Write 0 if DIVIDEND is blank;passthrough:if(isBlank(DIVIDEND), 0, ''):int;0
T;2073;DIVS_USD;passthrough:DIVS_USD:int;0
T;2076;Alreaday in yyyymmdd;;1
T;2087;PRICE_LOC / XRATE_LOC_TO_GBP;passthrough:PRICE_LOC / XRATE_LOC_TO_GBP:int;0
T;2091;TRET_CHG_1D_NET_GBP;passthrough:TRET_CHG_1D_NET_GBP:int;0
T;2100;PRICE_GBP*SPIN_FACTOR_LOC;passthrough:PRICE_GBP * SPIN_FACTOR_LOC:int;0
T;2105;DIVS_NET*XRATE_LOC_TO_GBP;passthrough:DIVS_NET * XRATE_LOC_TO_GBP:int;0
T;2108;PRICE_GBP*SPIN_FACTOR_GBP;passthrough:PRICE_GBP * SPIN_FACTOR_GBP:int;0
T;2110;((((PRICE_LOC+SPIN_DIV_LOC )+DIV_LOC )/PRICE_LOC univ=CONS_ND from t-1 )-1)*100;;0
T;2111;((((PRICE_GBP+SPIN_DIV_GBP )+DIV_GBP )/PRICE_GBP univ=CONS_ND from t-1 )-1)*100;;0
T;2114;DIVS*XRATE_LOC_TO_GBP;passthrough:DIVS_NET * XRATE_LOC_TO_GBP:int;0
T;2116;PCHG_1D_GBP*100;passthrough:PCHG_1D_GBP * 100:int;0
T;2119;SPIN_MCAP_UNADJ_GBP/MCAP_UNADJ_GBP;passthrough:SPIN_MCAP_UNADJ_GBP / MCAP_UNADJ_GBP:int;0
T;2122;((((PRICE_GBP+SPIN_DIV_GBP )+DIV_NET_GBP )/PRICE_GBP univ=CONS_ND from t-1 )-1)*100;;0
T;2124;((TOTAL_RETURN_GROSS(0) / TOTAL_RETURN_GROSS(-1))-1)*100;passthrough:((TOTAL_RETURN_GROSS / TOTAL_RETURN_GROSS(-1D)) - 1) * 100:int;0
